1	2	4.0
1	3	3.5
1	4	3.0
1	5	4.0
1	8	3.0
1	9	2.5
1	10	4.0
1	11	4.0
1	12	4.0
3	6	0.5
3	10	3.5
3	14	0.5
3	15	1.0
3	16	4.0
3	18	4.0
3	20	2.5
3	21	1.5
3	22	2.0
3	23	3.0
3	24	4.0
3	25	1.5
3	26	1.0
3	27	4.0
3	28	3.0
3	29	3.0
3	30	4.0
3	34	3.0
3	35	4.0
3	36	2.0
3	38	2.0
3	39	4.0
3	41	4.0
3	43	4.0
3	45	2.5
3	46	1.0
3	47	2.5
3	48	4.0
3	50	4.0
3	52	4.0
3	55	2.5
3	56	2.5
3	57	0.5
3	59	4.0
3	60	4.0
3	61	0.5
3	62	4.0
3	63	1.5
3	66	4.0
3	68	4.0
3	69	3.0
3	70	2.5
3	71	4.0
3	72	2.5
3	74	2.5
3	75	3.5
3	76	0.5
3	79	2.0
3	80	2.5
3	81	2.0
3	82	3.5
3	83	2.5
3	84	3.5
3	85	3.0
3	86	3.5
3	87	3.5
3	90	3.5
3	91	1.0
3	93	1.0
3	94	4.0
3	95	3.0
3	96	4.0
3	97	4.0
3	98	2.5
3	99	3.0
3	100	0.5
3	101	3.0
3	102	4.0
3	103	4.0
3	104	2.0
3	105	3.0
3	107	4.0
3	108	0.5
3	111	4.0
3	112	3.0
3	113	1.0
3	114	4.0
3	115	4.0
3	116	1.0
3	117	4.0
3	119	2.0
3	120	2.5
3	121	2.0
3	122	2.0
3	124	3.5
3	125	2.5
3	126	4.0
3	128	0.5
3	129	4.0
3	130	2.5
3	131	2.5
3	132	4.0
3	133	3.5
3	135	3.5
3	136	4.0
3	137	1.0
3	138	1.5
3	139	3.0
3	142	4.0
3	143	1.5
3	144	4.0
3	145	4.0
3	146	1.5
3	147	4.0
3	148	3.5
3	149	3.5
3	150	2.0
3	151	4.0
3	152	3.5
3	153	2.0
3	154	1.5
3	155	4.0
3	156	1.5
3	157	1.5
3	158	4.0
3	159	1.5
3	160	3.0
3	161	4.0
3	165	3.0
3	166	4.0
3	167	4.0
3	168	4.0
3	169	3.5
3	170	2.0
3	171	1.0
3	172	0.5
3	173	2.0
3	174	4.0
3	175	1.0
3	176	3.5
3	177	2.5
3	179	2.5
3	180	2.5
3	181	4.0
3	183	2.0
3	184	1.0
3	185	2.5
3	186	3.0
3	190	4.0
3	191	2.5
3	193	4.0
3	194	3.5
3	195	1.5
3	197	3.0
3	198	4.0
3	199	3.0
3	201	3.0
3	202	4.0
3	203	3.0
3	204	3.0
4	1	3.0
4	3	2.5
4	205	3.0
4	206	3.0
4	207	2.0
5	208	3.0
6	2	4.0
6	7	3.5
6	210	4.0
6	211	3.0
7	1	1.0
7	2	4.0
7	3	0.5
7	10	4.0
7	13	2.0
7	214	1.5
7	215	3.5
8	215	4.0
10	10	4.0
10	11	4.0
10	215	4.0
11	7	4.0
11	206	3.5
12	2	3.5
12	3	3.0
12	11	4.0
12	12	4.0
12	207	4.0
12	211	2.5
12	220	3.5
13	4	4.0
13	11	4.0
13	206	4.0
13	207	2.5
13	218	3.0
13	221	1.5
13	222	4.0
13	223	3.5
13	224	0.5
13	225	0.5
13	226	2.5
13	227	3.0
13	228	4.0
13	229	0.5
13	230	3.0
13	231	0.5
13	232	3.5
14	205	0.5
14	207	0.5
14	211	4.0
14	234	4.0
14	235	0.5
14	236	4.0
15	2	4.0
16	1	3.0
16	2	4.0
16	7	3.5
16	11	3.0
16	12	3.0
16	207	4.0
16	213	4.0
16	219	3.0
16	236	2.0
17	215	4.0
17	237	2.0
18	9	3.5
19	2	4.0
19	3	2.5
19	17	4.0
19	211	3.5
19	213	3.0
19	238	2.0
19	239	3.5
19	240	2.5
19	241	3.0
20	7	3.0
20	207	2.0
20	242	3.5
21	1	2.5
21	2	4.0
21	3	3.0
21	4	4.0
21	5	4.0
21	6	4.0
21	7	2.0
21	9	4.0
21	11	4.0
21	12	4.0
21	13	4.0
21	84	4.0
21	121	4.0
21	206	3.0
21	207	4.0
21	210	2.5
21	212	3.5
21	213	3.0
21	214	4.0
21	215	4.0
21	217	3.0
21	219	4.0
21	233	4.0
21	234	3.0
21	235	3.5
21	236	4.0
21	239	3.0
21	241	4.0
21	244	2.5
21	246	4.0
21	247	4.0
21	248	4.0
21	250	4.0
21	251	4.0
21	252	3.0
21	253	3.5
21	254	3.0
21	255	4.0
21	257	4.0
22	4	4.0
22	7	4.0
22	11	4.0
22	12	4.0
22	219	3.0
22	255	4.0
22	257	3.0
23	1	3.0
23	3	4.0
23	7	2.5
23	8	3.5
23	207	3.0
23	213	2.5
23	219	2.0
24	258	4.0
24	259	4.0
25	1	3.5
25	3	4.0
25	4	2.5
25	5	3.5
25	6	3.5
25	7	3.5
25	9	2.0
25	11	4.0
25	12	1.5
25	13	4.0
25	17	3.0
25	84	3.5
25	205	2.5
25	206	2.5
25	207	3.0
25	210	3.5
25	211	4.0
25	212	2.0
25	213	2.5
25	214	2.0
25	215	4.0
25	216	3.0
25	219	3.5
25	233	3.0
25	235	1.5
25	236	3.5
25	239	2.0
25	241	1.0
25	243	3.5
25	244	3.5
25	245	3.5
25	246	2.0
25	247	2.5
25	248	4.0
25	249	2.0
25	250	4.0
25	251	3.0
25	252	2.5
25	254	4.0
25	255	3.5
25	257	2.5
26	1	3.5
26	11	3.0
26	214	0.5
26	215	3.5
26	260	1.0
27	2	1.0
27	5	2.5
27	10	4.0
27	11	4.0
27	13	2.0
27	212	3.0
27	213	4.0
27	214	3.0
27	215	0.5
27	216	2.0
27	217	3.5
27	219	1.0
27	234	2.0
27	252	1.5
27	261	3.5
27	262	2.5
27	263	2.0
28	1	2.0
28	3	2.0
28	4	3.0
28	5	3.5
28	6	2.0
28	7	2.5
28	8	4.0
28	9	3.5
28	10	1.5
28	11	2.0
28	13	3.0
28	17	3.0
28	84	2.5
28	205	3.5
28	210	2.5
28	211	3.0
28	212	3.0
28	213	2.5
28	216	2.0
28	217	2.0
28	219	3.5
28	220	3.0
28	234	3.0
28	235	3.0
28	239	3.0
28	241	3.0
28	243	3.5
28	244	2.0
28	245	2.5
28	246	2.0
28	247	3.0
28	248	3.5
28	249	3.0
28	250	3.0
28	251	3.5
28	252	3.5
28	253	3.0
28	255	3.5
28	256	2.5
28	257	3.0
29	59	0.5
29	264	3.0
29	265	3.0
29	266	0.5
29	267	0.5
29	268	3.0
29	270	3.5
29	272	3.5
29	273	2.5
29	274	3.0
29	275	3.5
29	276	3.0
29	277	0.5
29	278	3.5
29	279	3.0
29	280	0.5
29	281	3.5
29	282	3.0
29	283	2.0
29	284	3.0
29	285	3.5
29	286	4.0
29	288	3.0
29	289	4.0
29	290	3.5
29	291	4.0
29	292	3.5
29	293	3.5
29	294	3.5
29	295	3.0
29	296	0.5
29	297	3.5
29	298	3.5
29	300	3.0
29	301	2.5
29	302	3.5
29	303	3.5
29	304	0.5
29	306	4.0
30	1	4.0
30	2	0.5
30	5	0.5
30	7	0.5
30	8	4.0
30	9	2.5
30	10	3.0
30	11	4.0
30	12	4.0
30	13	4.0
30	17	4.0
30	84	4.0
30	121	4.0
30	206	0.5
30	207	0.5
30	210	0.5
30	211	1.5
30	212	0.5
30	213	1.5
30	214	1.0
30	215	2.0
30	216	4.0
30	219	4.0
30	220	0.5
30	233	0.5
30	234	0.5
30	235	4.0
30	239	4.0
30	241	2.0
30	244	1.5
30	245	1.0
30	246	0.5
30	248	2.5
30	250	4.0
30	251	2.5
30	252	4.0
30	254	3.5
30	255	0.5
